,TAKER_STANDARD,MAKER_VIP,ZERO_FEE
2021-01-29 08:00:00,2739.65971156519,2797.394897108608,2818.9045316192683
2021-01-29 12:00:00,2729.543376126443,2787.0584290099496,2808.4791640621197
2021-01-29 16:00:00,2625.0817868464837,2680.2060836569262,2700.743083054253
2021-01-29 20:00:00,2658.661485288976,2714.2928546319663,2735.0306673616
2021-01-30 00:00:00,2606.1390622214285,2660.6347891479354,2680.9455074869647
2021-01-30 04:00:00,2625.555871571631,2680.557794583374,2701.0520140605927
2021-01-30 08:00:00,2615.391937164791,2670.0944550099193,2690.4786129668537
2021-01-30 12:00:00,2666.6768953613196,2722.277405974137,2743.0036024632104
2021-01-30 16:00:00,2666.687409729941,2722.321911240348,2743.0599685251295
2021-01-30 20:00:00,2687.923593523159,2743.767762550602,2764.58851612807
2021-01-31 00:00:00,2670.1671118995305,2725.553565785757,2746.200775430882
2021-01-31 04:00:00,2666.0892203534722,2721.209894670132,2741.7587982583186
2021-01-31 08:00:00,2677.2098271560694,2732.468063072849,2753.0719300663095
2021-01-31 12:00:00,2599.903221538581,2653.89653658048,2674.0172463403183
2021-01-31 16:00:00,2598.3665157357555,2652.270923416271,2672.3576329595057
2021-01-31 20:00:00,2607.75135475526,2661.912939762424,2682.0951571871
2021-02-01 00:00:00,2618.6474151137363,2673.130912373427,2693.430103224362
2021-02-01 04:00:00,2619.4362991486414,2674.019232241387,2694.3529524066207
2021-02-01 08:00:00,2659.7500272582192,2714.973398476211,2735.5511906613483
2021-02-01 12:00:00,2595.8176041373067,2649.819539254099,2669.9376165068647
2021-02-01 16:00:00,2659.137485680779,2714.179555684507,2734.69281969288
2021-02-01 20:00:00,2699.2571511701035,2754.84566854889,2775.5801966193612
2021-02-02 00:00:00,2709.519482732292,2765.1472214003584,2785.8964085860457
2021-02-02 04:00:00,2775.729503858712,2832.5539215970857,2853.7602289252586
2021-02-02 08:00:00,2809.8056141686393,2867.1357802546604,2888.5306503411525
2021-02-02 12:00:00,2804.926733590988,2862.2896898410586,2883.6979464757665
2021-02-02 16:00:00,2913.0174982586295,2972.4305696676747,2994.624207199449
2021-02-02 20:00:00,2908.471835182693,2967.689102852668,2989.811585174961
2021-02-03 00:00:00,2942.095916691165,3002.2067655594306,3024.662104557449
2021-02-03 04:00:00,2953.1454738985044,3013.3634915879093,3035.863043813085
2021-02-03 08:00:00,2940.935665615205,3000.840099947929,3023.222842161282
2021-02-03 12:00:00,3041.0519640130515,3102.6161437857663,3125.6337029092438
2021-02-03 16:00:00,3045.234417965733,3106.9743574347362,3130.0625755417163
2021-02-03 20:00:00,3126.1483083587223,3189.281087558136,3212.900253548229
2021-02-04 00:00:00,3123.7997159145752,3186.78759684138,3210.3488810474
2021-02-04 04:00:00,3137.783684432787,3201.1305756660076,3224.828387166228
2021-02-04 08:00:00,3079.4673034837347,3141.7614820969147,3165.052451224976
2021-02-04 12:00:00,3037.1282955880397,3098.603894332691,3121.5835227977404
2021-02-04 16:00:00,3127.8758116587255,3190.9496377183814,3214.5452410102507
2021-02-04 20:00:00,3108.818935999231,3171.0784672491554,3194.3603048250798
2021-02-05 00:00:00,3187.8120405274094,3251.1929468173294,3274.909409644262
2021-02-05 04:00:00,3205.9368557677294,3269.739986921883,3293.618665816153
2021-02-05 08:00:00,3198.9235170130496,3262.688240395074,3286.551426629565
2021-02-05 12:00:00,3294.232545947286,3359.5093230146667,3383.9634524027742
2021-02-05 16:00:00,3244.1292004537313,3308.635857524321,3332.792185772122
2021-02-05 20:00:00,3260.7529806912753,3325.667356909692,3349.9744896739203
2021-02-06 00:00:00,3200.5129731354536,3264.9630985325216,3289.0727291090293
2021-02-06 04:00:00,3179.4862336446317,3243.690026048905,3267.7033112253057
2021-02-06 08:00:00,3198.605331541108,3263.255847085812,3287.432958001288
2021-02-06 12:00:00,3185.702748103731,3250.3896537122173,3274.5719385748807
2021-02-06 16:00:00,3229.755134200744,3294.887183267427,3319.25400821109
2021-02-06 20:00:00,3190.731193058195,3254.997160660056,3279.0371557126473
2021-02-07 00:00:00,3124.177757138343,3187.3914334474166,3211.0224774793364
2021-02-07 04:00:00,3132.1877532244557,3195.5661565184073,3219.2593456577893
2021-02-07 08:00:00,3183.979337716846,3247.6906609211073,3271.513504007647
2021-02-07 12:00:00,3074.7686648634644,3136.546010702626,3159.623934194711
2021-02-07 16:00:00,3107.8759256821004,3170.1862284235485,3193.4719663094515
2021-02-07 20:00:00,3171.5289156333383,3234.953409583285,3258.6668643061694
2021-02-08 00:00:00,3130.461721522408,3193.0945919985375,3216.5067746074387
2021-02-08 04:00:00,3269.6319096019315,3334.1883836011593,3358.339335611601
2021-02-08 08:00:00,3284.969904260686,3349.874928988026,3374.161009878737
2021-02-08 12:00:00,3432.0602216203383,3499.997172804124,3525.4151149540276
2021-02-08 16:00:00,3409.5018495683944,3476.725330401759,3501.8714665027037
2021-02-08 20:00:00,3490.516581496399,3559.808428423198,3585.721656752697
2021-02-09 00:00:00,3516.548911808965,3585.9672519921796,3611.926341842578
2021-02-09 04:00:00,3522.991498167239,3592.864410097572,3618.989928907702
2021-02-09 08:00:00,3486.161897144556,3555.451791092776,3581.3643114060196
2021-02-09 12:00:00,3482.690822741586,3552.0292785859792,3577.9554170280962
2021-02-09 16:00:00,3524.897319732279,3594.850495224545,3621.014181681958
2021-02-09 20:00:00,3503.9858964518053,3573.563637153604,3599.588837036
2021-02-10 00:00:00,3576.6668443982026,3647.0990755294088,3673.4626865553796
2021-02-10 04:00:00,3571.76725065904,3642.274722054945,3668.663284995607
2021-02-10 08:00:00,3561.1664189074536,3631.4310699516473,3657.7236058442886
2021-02-10 12:00:00,3424.1340049393543,3492.3108494060025,3517.8173022042415
2021-02-10 16:00:00,3511.917793560219,3581.388378656067,3607.384861249079
2021-02-10 20:00:00,3558.5269363549082,3628.161702737745,3654.230063398416
2021-02-11 00:00:00,3525.841724111559,3594.9580263359526,3620.827461468174
2021-02-11 04:00:00,3581.4440946561645,3651.174036863666,3677.28165490156
2021-02-11 08:00:00,3610.919942022887,3681.7157569056963,3708.2135634512974
2021-02-11 12:00:00,3689.901667011366,3762.440770714199,3789.5829974155877
2021-02-11 16:00:00,3668.744327213455,3740.981173106541,3768.00918857353
2021-02-11 20:00:00,3674.8789043361353,3747.2133319717204,3774.274916614717
2021-02-12 00:00:00,3665.0700373361624,3736.969753465704,3763.8682511906645
2021-02-12 04:00:00,3655.9913287579966,3727.735480841953,3754.5787597191943
2021-02-12 08:00:00,3700.820581256243,3773.0789388171324,3800.1186275701
2021-02-12 12:00:00,3684.000234962125,3756.009590723132,3782.963471413419
2021-02-12 16:00:00,3727.7683286685565,3800.6833321537815,3827.9883388886606
2021-02-12 20:00:00,3709.323204122312,3782.1043131063175,3809.3566667291775
2021-02-13 00:00:00,3757.06233114769,3830.6595521425184,3858.220987269606
2021-02-13 04:00:00,3668.6340491570777,3740.6738341453242,3767.640858973955
2021-02-13 08:00:00,3616.7990789766427,3688.051905747525,3714.718503696313
2021-02-13 12:00:00,3673.2511205703886,3745.4512005608244,3772.4796837073663
2021-02-13 16:00:00,3639.7281041681103,3711.4285511692296,3738.265148566363
2021-02-13 20:00:00,3648.5940978997423,3720.628199423592,3747.590143693644
2021-02-14 00:00:00,3658.3972780623158,3730.5030514487626,3757.490467091915
2021-02-14 04:00:00,3694.451494605626,3767.6868922288636,3795.087328413005
2021-02-14 08:00:00,3690.9942252529154,3764.352861321478,3791.79479141698
2021-02-14 12:00:00,3658.8178860182547,3731.4076069956163,3758.5579637346273
2021-02-14 16:00:00,3680.456849765107,3753.3279262149376,3780.585429748728
2021-02-14 20:00:00,3663.799040795162,3736.4551669797756,3763.6308014663855
2021-02-15 00:00:00,3520.966659025761,3591.234777212637,3617.503275950493
2021-02-15 04:00:00,3557.328266587091,3628.135370335246,3654.6125465738164
2021-02-15 08:00:00,3628.813261372118,3700.7411644806452,3727.6472663432605
2021-02-15 12:00:00,3674.2144530638825,3746.7519184312505,3773.894539724336
2021-02-15 16:00:00,3724.201585759095,3797.5688063500465,3825.0218705455113
2021-02-15 20:00:00,3641.01578892013,3713.0105549776854,3739.940255225648
2021-02-16 00:00:00,3720.023889183999,3793.7680588508483,3821.348769011001
2021-02-16 04:00:00,3674.167841730348,3747.139068434876,3774.425896275118
2021-02-16 08:00:00,3644.638522236378,3717.1453947867876,3744.2550965132095
2021-02-16 12:00:00,3622.354594367261,3694.6222849502446,3721.637214556765
2021-02-16 16:00:00,3575.2709865756387,3646.8044221025534,3673.539899820282
2021-02-16 20:00:00,3627.084187591967,3699.5456052203026,3726.633062093042
2021-02-17 00:00:00,3567.488155678889,3639.4780404715707,3666.3693133128727
2021-02-17 04:00:00,3664.0217775117258,3737.8667539377248,3765.4560062064315
2021-02-17 08:00:00,3680.749411053561,3754.8055842151016,3782.474200664891
2021-02-17 12:00:00,3692.2880200462573,3766.4247235765324,3794.12711096595
2021-02-17 16:00:00,3749.260002647791,3824.4949223127414,3852.6080364122427
2021-02-17 20:00:00,3746.886787040977,3822.2026253821095,3850.3483427572496
2021-02-18 00:00:00,3800.116438898608,3876.1747785662415,3904.6143301075713
2021-02-18 04:00:00,3810.305759814931,3886.4443709485513,3914.9182467087453
2021-02-18 08:00:00,3798.0630502846607,3873.886655986676,3902.2481488455096
2021-02-18 12:00:00,3865.0770993671613,3941.5697844083625,3970.1889060422945
2021-02-18 16:00:00,3865.915151725559,3942.624103111561,3971.3248463026393
2021-02-18 20:00:00,3872.486237711275,3949.3054664771535,3978.054248745975
2021-02-19 00:00:00,3816.7479063324654,3892.7432256145476,3921.1748856003064
2021-02-19 04:00:00,3897.4617154707703,3974.3635699166025,4003.1402611490553
2021-02-19 08:00:00,3959.7786452924047,4037.729613497089,4066.897182045791
2021-02-19 12:00:00,4065.3987794911422,4144.625105193767,4174.2677305331335
2021-02-19 16:00:00,4150.071193585399,4230.649386168199,4260.798661889023
2021-02-19 20:00:00,4173.219042216032,4254.401653742787,4284.768745264806
2021-02-20 00:00:00,4196.193575442249,4278.035495342225,4308.667093964978
2021-02-20 04:00:00,4139.684092159798,4220.567759117803,4250.83337652971
2021-02-20 08:00:00,4168.963018092629,4250.715889950242,4281.2986730311995
2021-02-20 12:00:00,4104.249557191606,4185.231792167515,4215.5166584331755
2021-02-20 16:00:00,4149.355100807441,4231.17378259934,4261.769433967713
2021-02-20 20:00:00,4018.13235589815,4097.734787490418,4127.483607863272
2021-02-21 00:00:00,4068.2442030566135,4148.70943427482,4178.782984739734
2021-02-21 04:00:00,4026.548844895978,4106.324381799291,4136.135785205471
2021-02-21 08:00:00,4149.921187083615,4231.604543345791,4262.139707555637
2021-02-21 12:00:00,4138.915195021351,4220.512886195161,4251.013891661503
2021-02-21 16:00:00,4215.526055568729,4298.09916282147,4328.966406408996
2021-02-21 20:00:00,4153.992042479401,4235.508976297961,4265.975387167895
2021-02-22 00:00:00,4020.8728447896465,4100.120962596946,4129.729087808648
2021-02-22 04:00:00,4058.4271927904847,4138.357830027512,4168.222067330618
2021-02-22 08:00:00,3885.4838014208176,3962.5006046115454,3991.26058817192
2021-02-22 12:00:00,3823.0337318476545,3898.377252909968,3926.506259019705
2021-02-22 16:00:00,4077.313128014236,4154.853129165831,4183.8344828747995
2021-02-22 20:00:00,4200.853324344312,4279.834896229262,4309.370918380879
2021-02-23 00:00:00,4033.692096106369,4109.553561410723,4137.909860173734
2021-02-23 04:00:00,3832.7217476922565,3906.4955531893347,3934.087208859508
2021-02-23 08:00:00,3830.8077874513797,3903.1022202828817,3930.1818578658
2021-02-23 12:00:00,3985.29191588995,4059.7550788454237,4087.6373449347975
2021-02-23 16:00:00,3832.343164746262,3904.270214556709,3931.2233886817785
2021-02-23 20:00:00,3978.6836452856614,4053.226221410062,4081.133671137467
2021-02-24 00:00:00,4080.790143810822,4156.993761413373,4185.510387676598
2021-02-24 04:00:00,4031.999250102204,4107.482423648626,4135.733286787534
2021-02-24 08:00:00,4055.21655020028,4130.996055484797,4159.357311730575
2021-02-24 12:00:00,4110.464015205071,4186.419458271818,4214.860477356258
2021-02-24 16:00:00,4150.232317538649,4226.10370071774,4254.529302725131
2021-02-24 20:00:00,4145.424278856689,4221.580056369877,4250.102313459334
2021-02-25 00:00:00,4093.6080333303753,4169.609467268827,4198.060602588683
2021-02-25 04:00:00,4094.7103835567914,4170.8048079657665,4199.288464547332
2021-02-25 08:00:00,4081.189063786259,4157.135869264889,4185.563862368508
2021-02-25 12:00:00,4086.925846963009,4163.164691394034,4191.695598538777
2021-02-25 16:00:00,3993.955482147448,4068.8611960043036,4096.899406054973
2021-02-25 20:00:00,3833.4116859135693,3906.0412939059925,3933.2376815699313
2021-02-26 00:00:00,3899.4881079645265,3972.732524910066,4000.1640900886796
2021-02-26 04:00:00,3749.5363542117916,3820.590881855713,3847.214059070817
2021-02-26 08:00:00,3817.172861060487,3889.390267753238,3916.4386040809404
2021-02-26 12:00:00,3891.2444782454313,3964.5449363603993,3991.993045512727
2021-02-26 16:00:00,3898.4965172771567,3971.5672530946413,3998.9384433723562
2021-02-26 20:00:00,3797.255505597931,3869.2546927185485,3896.2207680484935
2021-02-27 00:00:00,3870.998406454083,3944.068847404149,3971.4305048507713
2021-02-27 04:00:00,3837.8537440185137,3910.5549371824263,3937.777592532696
2021-02-27 08:00:00,3844.9720018134394,3917.790402707554,3945.0560135350174
2021-02-27 12:00:00,3786.5440439953845,3858.57494000795,3885.5483022069507
2021-02-27 16:00:00,3839.0126200345194,3911.833134215798,3939.097431661422
2021-02-27 20:00:00,3762.413403219892,3834.0726456279453,3860.90926563225
2021-02-28 00:00:00,3643.1574892926988,3714.110916543856,3740.7129975707467
2021-02-28 04:00:00,3648.2853492308113,3719.2775738827927,3745.894824343784
2021-02-28 08:00:00,3667.108065184094,3738.2427025509787,3764.9156351001507
2021-02-28 12:00:00,3600.8468615025877,3671.480166440481,3697.957082527656
2021-02-28 16:00:00,3733.538912352275,3805.176165671187,3832.045616528295
2021-02-28 20:00:00,3721.7101346905233,3793.2578914487376,3820.092349957108
2021-03-01 00:00:00,3786.4831023298407,3858.5209315195143,3885.547003932316
2021-03-01 04:00:00,3831.438626298557,3903.8165890924465,3930.9756506793947
2021-03-01 08:00:00,3856.4687516506083,3929.0360924340825,3956.2691991083857
2021-03-01 12:00:00,3903.257198091524,3976.8733763507616,4004.526421973678
2021-03-01 16:00:00,3838.5274404089378,3911.326715436232,3938.673893555029
2021-03-01 20:00:00,3873.27795512763,3946.8084149668175,3974.4221080560483
2021-03-02 00:00:00,3813.927715556294,3886.7926174721024,3914.155040445894
2021-03-02 04:00:00,3800.875579007472,3873.4143018769464,3900.6586002684026
2021-03-02 08:00:00,3828.2302852098273,3901.1572106836,3928.545795147657
2021-03-02 12:00:00,3832.4060772176645,3905.3051710643217,3932.6853320139144
2021-03-02 16:00:00,3738.5616295655523,3810.323294439378,3837.276412233245
2021-03-02 20:00:00,3774.937180296792,3847.318211798339,3874.4992591414375
2021-03-03 00:00:00,3786.412846804397,3858.974094015217,3886.2217405616893
2021-03-03 04:00:00,3815.268887422897,3888.4191300575376,3915.881734112329
2021-03-03 08:00:00,3870.094817999391,3945.105966707344,3973.274624178891
2021-03-03 12:00:00,3823.968833098026,3898.271167905804,3926.175621463334
2021-03-03 16:00:00,3839.4812091376125,3913.9663653669113,3941.941159465676
2021-03-03 20:00:00,3792.9439633815027,3866.657051045582,3894.3361687794477
2021-03-04 00:00:00,3749.797674823629,3823.5756925281003,3851.2973577682187
2021-03-04 04:00:00,3748.0997566934,3821.907928020398,3849.6396041706166
2021-03-04 08:00:00,3720.6138098527954,3794.082062421712,3821.686292499029
2021-03-04 12:00:00,3722.6413809507076,3796.156545235387,3823.7778112950405
2021-03-04 16:00:00,3658.2386036324224,3730.7671013936406,3758.023249371744
2021-03-04 20:00:00,3675.2694317922915,3748.0589428847625,3775.4116774327
2021-03-05 00:00:00,3620.315387995711,3692.3056946059555,3719.361809319229
2021-03-05 04:00:00,3617.468442282942,3689.4691017961723,3716.5279450130593
2021-03-05 08:00:00,3619.623580521389,3691.675508130271,3718.7529503428073
2021-03-05 12:00:00,3641.5992286446567,3713.9548333474618,3741.145326036145
2021-03-05 16:00:00,3650.653180732593,3723.582262720347,3750.9760893763787
2021-03-05 20:00:00,3641.6765414850615,3714.3454223092076,3741.6454673119592
2021-03-06 00:00:00,3627.3529138247136,3699.8801853934174,3727.1262374317002
2021-03-06 04:00:00,3623.5587110224983,3696.1147033756033,3723.369609234603
2021-03-06 08:00:00,3597.5892545952024,3669.7192243225372,3696.817054994419
2021-03-06 12:00:00,3598.240984495561,3670.0565212494307,3697.0446233374355
2021-03-06 16:00:00,3662.735758753224,3735.4187423270105,3762.730309501936
2021-03-06 20:00:00,3682.583172814674,3755.6076970599456,3783.0448864992345
2021-03-07 00:00:00,3684.224386560684,3757.497984239416,3785.022768844732
2021-03-07 04:00:00,3679.0461956670733,3752.4578631483973,3780.0292991698616
2021-03-07 08:00:00,3756.2063556107746,3830.4326737047995,3858.3130803880504
2021-03-07 12:00:00,3746.9674324765283,3821.0813120212333,3848.9195159655446
2021-03-07 16:00:00,3759.645870472754,3833.7836959547567,3861.634240274666
2021-03-07 20:00:00,3775.2029402395938,3849.6671305363334,3877.6366484325854
2021-03-08 00:00:00,3740.428620250631,3814.4977161145225,3842.3182160628617
2021-03-08 04:00:00,3717.392173884804,3790.988786683817,3818.6368859031754
2021-03-08 08:00:00,3725.9071959253383,3799.830470209512,3827.5954425631544
2021-03-08 12:00:00,3761.065732006986,3835.4523954005654,3863.3903832595997
2021-03-08 16:00:00,3771.7174449938684,3846.275165632911,3874.2762928002053
2021-03-08 20:00:00,3779.0047332791446,3855.2239885130507,3883.870220194787
2021-03-09 00:00:00,3837.49051080931,3914.8130790780533,3943.8700337352484
2021-03-09 04:00:00,3802.4176649672577,3879.0192256158984,3907.7966563408436
2021-03-09 08:00:00,3856.739760082831,3934.146792422371,3963.2299389753452
2021-03-09 12:00:00,3887.6058118058068,3965.247924385473,3994.4252496835206
2021-03-09 16:00:00,3896.970173532646,3974.645635604408,4003.835601470528
2021-03-09 20:00:00,3941.5217200874467,4020.2171164671245,4049.7967416438214
2021-03-10 00:00:00,3810.9235401137457,3887.4613606052308,3916.2051736554913
2021-03-10 04:00:00,3863.7568097453195,3941.1497922701446,3970.2222676875763
2021-03-10 08:00:00,3892.6622301238954,3970.523837683855,3999.7729627233193
2021-03-10 12:00:00,3925.78897861723,4004.420480946671,4033.9564158421204
2021-03-10 16:00:00,3926.178488173735,4004.9907787161446,4034.5936100864956
2021-03-10 20:00:00,3849.4340237931983,3927.024458074791,3956.156353926527
2021-03-11 00:00:00,3847.6327782926874,3925.3140562942417,3954.4804056024805
2021-03-11 04:00:00,3796.261228669063,3872.970392837897,3901.7645857684215
2021-03-11 08:00:00,3832.785228512548,3910.1889485849847,3939.2431568016327
2021-03-11 12:00:00,3857.0513478185294,3934.822477190807,3964.019950200488
2021-03-11 16:00:00,3977.433770105896,4056.218525063915,4085.807306629641
2021-03-11 20:00:00,4034.1910820422545,4113.950052719341,4143.91175384085
2021-03-12 00:00:00,4028.1228885192436,4107.5963565014445,4137.452876856534
2021-03-12 04:00:00,4000.6748318022655,4079.6050481953516,4109.252357034991
2021-03-12 08:00:00,3944.815270137503,4023.0840676624794,4052.473449121201
2021-03-12 12:00:00,3947.702308126567,4026.1207810473425,4055.5640850054315
2021-03-12 16:00:00,3856.82066796867,3934.1970156276147,3963.231098327532
2021-03-12 20:00:00,3870.2914243773657,3948.0995873453667,3977.3010639348795
2021-03-13 00:00:00,3826.854224094962,3904.137666001464,3933.1390257289127
2021-03-13 04:00:00,3875.645163520695,3953.7556292574336,3983.0753140377
2021-03-13 08:00:00,3982.576373113393,4062.901655332043,4093.065922723498
2021-03-13 12:00:00,4003.9994324693052,4084.4889906038993,4114.719316499884
2021-03-13 16:00:00,4062.8920582623896,4144.583859215357,4175.275846453184
2021-03-13 20:00:00,4087.459271724606,4169.3958522908815,4200.1790600595905
2021-03-14 00:00:00,4059.9921399591963,4141.653259901057,4172.326451524817
2021-03-14 04:00:00,3995.5402156917153,4076.261043685875,4106.574109711118
2021-03-14 08:00:00,3985.337640205591,4065.8650646236383,4096.104040324582
2021-03-14 12:00:00,3959.058513325758,4039.3788851457716,4069.547162708213
2021-03-14 16:00:00,4002.4081971759038,4083.2815695051395,4113.662679113361
2021-03-14 20:00:00,3937.733702953704,4017.517005100668,4047.4863734408605
2021-03-15 00:00:00,4013.8338699344513,4095.1084426232082,4125.639877909561
2021-03-15 04:00:00,3836.3202533848103,3914.3505056234344,3943.650780158133
2021-03-15 08:00:00,3814.8557110306065,3891.8498311255744,3920.770404738987
2021-03-15 12:00:00,3799.765349977173,3876.63411010848,3905.5042582535775
2021-03-15 16:00:00,3834.8381527559786,3912.2983696510564,3941.395172379801
2021-03-15 20:00:00,3814.993788069802,3892.0003216224773,3920.935853612162
2021-03-16 00:00:00,3707.7278290644554,3782.966904640312,3811.2307027704337
2021-03-16 04:00:00,3766.1158552835077,3842.6645018347317,3871.427251048136
2021-03-16 08:00:00,3771.3155863562542,3847.9300096826496,3876.7143612860186
2021-03-16 12:00:00,3796.6579474553487,3873.7203810649253,3902.6744153596255
2021-03-16 16:00:00,3782.2401996813287,3858.9580855912,3887.7782145646556
2021-03-16 20:00:00,3806.3086339298243,3883.8709386886294,3913.003304401307
2021-03-17 00:00:00,3734.144864166228,3810.242711195646,3838.823161502881
2021-03-17 04:00:00,3763.1840461243723,3839.807730226353,3868.5896487183754
2021-03-17 08:00:00,3710.8255216095877,3786.418062453491,3814.811417604693
2021-03-17 12:00:00,3734.8870595851045,3810.8228992608674,3839.3497014843842
2021-03-17 16:00:00,3880.2776911022984,3958.9937885445343,3988.562714174873
2021-03-17 20:00:00,3898.5838343838604,3977.813233584854,4007.565647983976
2021-03-18 00:00:00,3901.25487612199,3980.5225716249934,4010.293751203642
2021-03-18 04:00:00,3883.957064396691,3962.7771458914613,3992.3781645624263
2021-03-18 08:00:00,3856.9137702240523,3935.3060877226517,3964.742042182811
2021-03-18 12:00:00,3908.0959675271833,3987.6283474598845,4017.4890552557545
2021-03-18 16:00:00,3837.4531486120804,3915.0457942405887,3944.181671461177
2021-03-18 20:00:00,3841.3267608454044,3919.16851249313,3948.3964602701526
2021-03-19 00:00:00,3838.560459137403,3916.471360553848,3945.7244112834815
2021-03-19 04:00:00,3841.8077152072938,3919.893435036078,3949.214657679378
2021-03-19 08:00:00,3892.085071976366,3971.189319658989,4000.893890485674
2021-03-19 12:00:00,3910.422413717737,3989.746503931823,4019.5348921162454
2021-03-19 16:00:00,3908.7568198169593,3988.0586500186046,4017.8409502051145
2021-03-19 20:00:00,3868.7920975297543,3947.309536161019,3976.7971872616017
2021-03-20 00:00:00,3905.479209556739,3984.635849143511,4014.3691720839506
2021-03-20 04:00:00,3912.6719648841654,3991.793414680864,4021.5118531658827
2021-03-20 08:00:00,3964.0731970874986,4044.1028839426676,4074.163796028958
2021-03-20 12:00:00,3965.420704392829,4045.5908089628706,4075.707293631306
2021-03-20 16:00:00,3956.5721663092354,4036.615248942193,4066.6812215122854
2021-03-20 20:00:00,3870.4613117111653,3948.990934136357,3978.482016251599
2021-03-21 00:00:00,3842.091239328874,3920.100781645051,3949.3926042545622
2021-03-21 04:00:00,3812.599753103129,3889.9897912411166,3919.052282392524
2021-03-21 08:00:00,3778.2579664036243,3855.045391272015,3883.8833796278805
2021-03-21 12:00:00,3821.932833342719,3899.56405147619,3928.71833907229
2021-03-21 16:00:00,3852.8491246810504,3930.9163550471026,3960.2356998181303
2021-03-21 20:00:00,3851.545768246083,3929.4145892325832,3958.6583072782473
2021-03-22 00:00:00,3919.432433983003,3997.897802325455,4027.371312284149
2021-03-22 04:00:00,4002.2568730794146,4081.4138977776656,4111.157955791388
2021-03-22 08:00:00,4026.181240914584,4105.634174987458,4135.492028629993
2021-03-22 12:00:00,3959.021459029864,4037.5559727228947,4067.064112103273
2021-03-22 16:00:00,3870.531090652442,3947.391099235971,3976.2677354656626
2021-03-22 20:00:00,3752.416884152817,3828.3967652209963,3856.9598716237674
2021-03-23 00:00:00,3786.3407328778,3862.813856752199,3891.5600297014034
2021-03-23 04:00:00,3725.250613605681,3801.0556639576785,3829.549142700341
2021-03-23 08:00:00,3723.3421328573986,3799.1675349887955,3827.667531798766
2021-03-23 12:00:00,3764.878119217457,3841.3777613082048,3870.1264877912017
2021-03-23 16:00:00,3734.919080055266,3811.1304169854084,3839.7689685475902
2021-03-23 20:00:00,3707.4759650371366,3783.217141451332,3811.682725008435
2021-03-24 00:00:00,3721.2546400699516,3797.1038608925473,3825.611531846398
2021-03-24 04:00:00,3766.032092526011,3842.6580530280607,3871.451304356933
2021-03-24 08:00:00,3788.7060129097817,3865.926994098839,3894.935374491772
2021-03-24 12:00:00,3794.978880353001,3872.1517962819817,3901.1453354299265
2021-03-24 16:00:00,3753.2692641988915,3829.512500590433,3858.167948511831
2021-03-24 20:00:00,3627.7111145661434,3702.869298177493,3731.1517315340698
2021-03-25 00:00:00,3608.641644450425,3683.6555484042747,3711.8815697149403
2021-03-25 04:00:00,3605.1331087032954,3680.1204670671077,3708.3361092912837
2021-03-25 08:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-25 12:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-25 16:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-25 20:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 00:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 04:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 08:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 12:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 16:00:00,3588.9792510711113,3664.761199833868,3693.289331097697
2021-03-26 20:00:00,3588.0033169760745,3664.4793097920638,3693.289331097697
2021-03-27 00:00:00,3584.2486758321484,3660.6061122560413,3689.3732012290407
2021-03-27 04:00:00,3586.9347581953734,3663.37701024389,3692.174813145885
2021-03-27 08:00:00,3579.7355012608377,3655.9504298727825,3684.6659130852026
2021-03-27 12:00:00,3587.098922650197,3663.546358348688,3692.3460383842657
2021-03-27 16:00:00,3598.494801953182,3675.3020734610445,3704.232059340015
2021-03-27 20:00:00,3597.999046262776,3675.715929147621,3705.00353485227
2021-03-28 00:00:00,3647.1912773075765,3725.4436220746093,3754.9377556762447
2021-03-28 04:00:00,3667.0322360133614,3745.5175135955346,3775.1008792469015
2021-03-28 08:00:00,3707.869146222555,3786.607266487782,3816.295049383374
2021-03-28 12:00:00,3753.094845394754,3832.4358978092478,3862.3522512130126
2021-03-28 16:00:00,3715.413949516711,3794.040720836156,3823.692516998798
2021-03-28 20:00:00,3693.852528058328,3772.4561946305867,3802.091466829708
2021-03-29 00:00:00,3711.414336387125,3790.0548893222594,3819.709938949897
2021-03-29 04:00:00,3697.8966669292963,3776.5805847526262,3806.245506441047
2021-03-29 08:00:00,3740.6900402301435,3821.5163108224624,3852.0050307989854
2021-03-29 12:00:00,3741.5986593130065,3822.606735244426,3853.1696743426655
2021-03-29 16:00:00,3801.865064069122,3883.683082131659,3914.565188214069
2021-03-29 20:00:00,3808.987223585371,3890.865199550646,3921.7713513490044
2021-03-30 00:00:00,3851.710088010932,3933.6675107670635,3964.6096758270787
2021-03-30 04:00:00,3901.84999296533,3984.7621389259784,4016.0668844986017
2021-03-30 08:00:00,3945.6481412527482,4029.6068217186607,4061.3081437955707
2021-03-30 12:00:00,3858.9808740703093,3941.7536601884503,3972.9991868998295
2021-03-30 16:00:00,3878.269041611585,3961.6438937968624,3993.1195965108673
