timestamp,price,volume,is_ask
1741430459936,86161.98,0.00139,True
1741430460038,86161.98,0.00167,True
1741430460159,86161.98,0.00011,True
1741430460206,86161.99,0.02319,False
1741430460246,86161.99,0.02319,False
1741430460323,86161.99,0.00223,False
1741430460366,86161.99,0.00017,False
1741430461034,86161.99,0.00034,False
1741430461389,86161.99,0.00099,False
1741430461811,86161.98,0.00015,True
1741430461811,86161.98,0.00015,True
1741430461827,86161.99,0.00041,False
1741430462121,86161.99,9e-05,False
1741430462286,86161.98,0.00465,True
1741430462344,86161.99,0.00027,False
1741430462810,86161.99,0.00011,False
1741430463170,86161.99,0.00124,False
1741430463690,86161.99,0.00243,False
1741430465301,86161.99,0.00136,False
1741430465703,86161.99,0.06869,False
1741430466002,86161.99,0.00021,False
1741430466128,86161.99,0.00228,False
1741430467335,86161.99,0.00035,False
1741430467380,86161.98,8e-05,True
1741430467404,86161.99,0.00116,False
1741430467604,86161.98,0.0004,True
1741430467657,86161.99,0.00093,False
1741430467984,86161.99,0.00364,False
1741430468444,86161.98,0.02224,True
1741430468516,86161.99,0.00014,False
1741430468551,86161.99,0.00029,False
1741430469475,86161.98,0.00035,True
1741430470428,86161.98,0.0039,True
1741430470703,86161.99,0.05189,False
1741430470703,86161.99,0.02394,False
1741430470753,86161.99,0.00058,False
1741430471007,86161.99,0.00174,False
1741430471115,86161.98,0.0002,True
1741430471367,86161.98,0.00289,True
1741430471367,86161.98,0.01037,True
1741430471367,86161.98,0.0001,True
1741430471367,86161.98,7e-05,True
1741430471367,86161.98,7e-05,True
1741430471367,86161.98,6e-05,True
1741430471367,86161.98,0.00013,True
1741430471367,86161.98,7e-05,True
1741430471367,86161.98,7e-05,True
1741430471367,86161.98,0.006,True
1741430471367,86161.98,0.00222,True
1741430471367,86161.98,0.00014,True
1741430471367,86161.98,0.0255,True
1741430471368,86161.98,0.4745,True
1741430471368,86161.98,0.00549,True
1741430471368,86161.98,0.0459,True
1741430471368,86161.98,0.014,True
1741430471368,86161.98,0.0001,True
1741430471368,86161.98,0.0001,True
1741430471368,86161.98,0.00335,True
1741430471368,86161.98,0.01037,True
1741430471368,86161.98,7e-05,True
1741430471368,86161.98,6e-05,True
1741430471368,86161.98,0.01037,True
1741430471368,86161.98,0.01037,True
1741430471368,86161.98,0.01037,True
1741430471368,86161.98,0.00608,True
1741430471368,86161.98,0.00429,True
1741430471368,86161.98,0.00571,True
1741430471368,86161.98,0.00463,True
1741430471535,86161.97,0.00015,True
1741430471568,86161.97,0.00056,True
1741430471568,86161.97,0.00166,True
1741430471881,86161.97,0.00024,True
1741430472223,86161.98,0.00036,False
1741430472286,86161.97,0.00017,True
1741430472293,86161.97,0.00139,True
1741430472382,86161.97,0.01464,True
1741430472383,86161.97,0.0011,True
